rank,rank_last_week,weeks_on_list,asterisk,dagger,primary_isbn10,primary_isbn13,publisher,description,price,title,author,contributor,contributor_note,book_image,book_image_width,book_image_height,amazon_product_url,age_group,book_review_link,first_chapter_link,sunday_review_link,article_chapter_link,isbns,buy_links,book_uri,published_date
13,8,3,0,0,0385543107,9780385543101,Doubleday,"The story of the hardships encountered during 19th-century expeditions in Africa, and the complicated partnerships behind them.",0.00,RIVER OF THE GODS,Candice Millard,by Candice Millard,,https://storage.googleapis.com/du-prd/books/images/9780385543101.jpg,329,500,https://www.amazon.com/dp/0385543107?tag=NYTBSREV-20,,,,,,"[{'isbn10': '0385543107', 'isbn13': '9780385543101'}, {'isbn10': '0385543115', 'isbn13': '9780385543118'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/dp/0385543107?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9780385543101?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780385543101'}, {'name': 'Books-A-Million', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FRIVER%252BOF%252BTHE%252BGODS%252FCandice%252BMillard%252F9780385543101&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DRIVER%252BOF%252BTHE%252BGODS%252BCandice%252BMillard'}, {'name': 'Bookshop', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9780385543101&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DRIVER%2BOF%2BTHE%2BGODS'}, {'name': 'IndieBound', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9780385543101%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DRIVER%2BOF%2BTHE%2BGODS%2BCandice%2BMillard%26aff%3DNYT'}]",nyt://book/fd1ef084-5f7a-508e-af80-68ebb86c9dcd,2022-06-19
14,7,3,0,0,0063007592,9780063007598,Dey Street,Two stars of “The Office” celebrate the comedy series and their friendship.,0.00,THE OFFICE BFFS,Jenna Fischer and Angela Kinsey,by Jenna Fischer and Angela Kinsey,,https://storage.googleapis.com/du-prd/books/images/9780063007598.jpg,381,500,https://www.amazon.com/dp/0063007592?tag=NYTBSREV-20,,,,,,"[{'isbn10': '0063007592', 'isbn13': '9780063007598'}, {'isbn10': '0063246791', 'isbn13': '9780063246799'}, {'isbn10': '0063007606', 'isbn13': '9780063007604'}, {'isbn10': '0063246805', 'isbn13': '9780063246805'}, {'isbn10': '0063007614', 'isbn13': '9780063007611'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/dp/0063007592?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9780063007598?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780063007598'}, {'name': 'Books-A-Million', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FTHE%252BOFFICE%252BBFFS%252FJenna%252BFischer%252Band%252BAngela%252BKinsey%252F9780063007598&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DTHE%252BOFFICE%252BBFFS%252BJenna%252BFischer%252Band%252BAngela%252BKinsey'}, {'name': 'Bookshop', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9780063007598&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DTHE%2BOFFICE%2BBFFS'}, {'name': 'IndieBound', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9780063007598%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DTHE%2BOFFICE%2BBFFS%2BJenna%2BFischer%2Band%2BAngela%2BKinsey%26aff%3DNYT'}]",nyt://book/7b693210-b7ae-5e6d-8ebe-3deb2851013e,2022-06-19
15,14,21,0,0,0060959479,9780060959470,Morrow,The late feminist icon explores the causes of a polarized society and the meaning of love.,0.00,ALL ABOUT LOVE,bell hooks,by bell hooks,,https://storage.googleapis.com/du-prd/books/images/9780060959470.jpg,319,500,https://www.amazon.com/dp/0060959479?tag=NYTBSREV-20,,,,https://www.nytimes.com/2000/01/30/books/that-4-letter-word.html,,"[{'isbn10': '0060959479', 'isbn13': '9780060959470'}, {'isbn10': '0062862170', 'isbn13': '9780062862174'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/dp/0060959479?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9780060959470?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780060959470'}, {'name': 'Books-A-Million', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FALL%252BABOUT%252BLOVE%252Fbell%252Bhooks%252F9780060959470&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DALL%252BABOUT%252BLOVE%252Bbell%252Bhooks'}, {'name': 'Bookshop', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9780060959470&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DALL%2BABOUT%2BLOVE'}, {'name': 'IndieBound', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9780060959470%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DALL%2BABOUT%2BLOVE%2Bbell%2Bhooks%26aff%3DNYT'}]",nyt://book/84ce374b-f6b1-5f05-8556-b0e09e97679c,2022-06-19
1,0,1,0,0,0316397539,9780316397537,"Little, Brown","The author’s life, from growing up in small-town New York to working in the advertising industry to becoming a successful storyteller.",0.00,JAMES PATTERSON,James Patterson,by James Patterson,,https://storage.googleapis.com/du-prd/books/images/9780316397537.jpg,331,500,https://www.amazon.com/dp/0316397539?tag=NYTBSREV-20,,,,,,"[{'isbn10': '0316397539', 'isbn13': '9780316397537'}, {'isbn10': '0316397636', 'isbn13': '9780316397636'}, {'isbn10': '0316445215', 'isbn13': '9780316445214'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/dp/0316397539?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9780316397537?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780316397537'}, {'name': 'Books-A-Million', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FJAMES%252BPATTERSON%252FJames%252BPatterson%252F9780316397537&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DJAMES%252BPATTERSON%252BJames%252BPatterson'}, {'name': 'Bookshop', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9780316397537&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DJAMES%2BPATTERSON'}, {'name': 'IndieBound', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9780316397537%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DJAMES%2BPATTERSON%2BJames%2BPatterson%26aff%3DNYT'}]",nyt://book/60a4ea26-a454-559c-9237-01a3ad8432ef,2022-06-26
2,2,6,0,0,1250279259,9781250279255,St. Martin's,The 11th book in the conservative commentator’s Killing series gives an account of the global war against terrorists.,0.00,KILLING THE KILLERS,Bill O'Reilly and Martin Dugard,by Bill O'Reilly and Martin Dugard,,https://storage.googleapis.com/du-prd/books/images/9781250279255.jpg,329,500,https://www.amazon.com/dp/1250279259?tag=NYTBSREV-20,,,,,,"[{'isbn10': '1250279259', 'isbn13': '9781250279255'}, {'isbn10': '1250279267', 'isbn13': '9781250279262'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/dp/1250279259?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9781250279255?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781250279255'}, {'name': 'Books-A-Million', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FKILLING%252BTHE%252BKILLERS%252FBill%252BO%252527Reilly%252Band%252BMartin%252BDugard%252F9781250279255&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DKILLING%252BTHE%252BKILLERS%252BBill%252BO%252527Reilly%252Band%252BMartin%252BDugard'}, {'name': 'Bookshop', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9781250279255&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DKILLING%2BTHE%2BKILLERS'}, {'name': 'IndieBound', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9781250279255%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DKILLING%2BTHE%2BKILLERS%2BBill%2BO%2527Reilly%2Band%2BMartin%2BDugard%26aff%3DNYT'}]",nyt://book/ec61de88-0d53-53a7-a7a9-cad12f242e1d,2022-06-26
3,1,2,0,0,0316392456,9780316392457,"Little, Brown",The humorist portrays personal and public upheavals of his life in its seventh decade and the world in the time of a pandemic.,0.00,HAPPY-GO-LUCKY,David Sedaris,by David Sedaris,,https://storage.googleapis.com/du-prd/books/images/9780316392457.jpg,324,500,https://www.amazon.com/dp/0316392456?tag=NYTBSREV-20,,,,,,"[{'isbn10': '0316392456', 'isbn13': '9780316392457'}, {'isbn10': '0316392448', 'isbn13': '9780316392440'}, {'isbn10': '1668604590', 'isbn13': '9781668604595'}, {'isbn10': '1668604582', 'isbn13': '9781668604588'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/dp/0316392456?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9780316392457?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780316392457'}, {'name': 'Books-A-Million', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FHAPPY-GO-LUCKY%252FDavid%252BSedaris%252F9780316392457&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DHAPPY-GO-LUCKY%252BDavid%252BSedaris'}, {'name': 'Bookshop', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9780316392457&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DHAPPY-GO-LUCKY'}, {'name': 'IndieBound', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9780316392457%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DHAPPY-GO-LUCKY%2BDavid%2BSedaris%26aff%3DNYT'}]",nyt://book/80654b45-8b9e-5904-881b-863bdba54315,2022-06-26
4,4,94,0,0,0143127748,9780143127741,Penguin,"How trauma affects the body and mind, and innovative treatments for recovery.",0.00,THE BODY KEEPS THE SCORE,Bessel van der Kolk,by Bessel van der Kolk,,https://storage.googleapis.com/du-prd/books/images/9780670785933.jpg,128,193,http://www.amazon.com/The-Body-Keeps-Score-Healing/dp/0670785938?tag=NYTBSREV-20,,https://www.nytimes.com/2018/10/18/books/review/how-to-rewire-your-traumatized-brain.html,,,,"[{'isbn10': '0670785938', 'isbn13': '9780670785933'}, {'isbn10': '0143127748', 'isbn13': '9780143127741'}, {'isbn10': '1469092352', 'isbn13': '9781469092355'}]","[{'name': 'Amazon', 'url': 'http://www.amazon.com/The-Body-Keeps-Score-Healing/dp/0670785938?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9780143127741?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780143127741'}, {'name': 'Books-A-Million', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FTHE%252BBODY%252BKEEPS%252BTHE%252BSCORE%252FBessel%252Bvan%252Bder%252BKolk%252F9780143127741&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DTHE%252BBODY%252BKEEPS%252BTHE%252BSCORE%252BBessel%252Bvan%252Bder%252BKolk'}, {'name': 'Bookshop', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9780143127741&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DTHE%2BBODY%2BKEEPS%2BTHE%2BSCORE'}, {'name': 'IndieBound', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9780143127741%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DTHE%2BBODY%2BKEEPS%2BTHE%2BSCORE%2BBessel%2Bvan%2Bder%2BKolk%26aff%3DNYT'}]",nyt://book/e3e33e9d-0e67-5fec-b0d2-2ecddc38ce0e,2022-06-26
5,3,7,0,0,0063037327,9780063037328,HarperOne,The multiple award-winning actress describes the difficulties she encountered before claiming her sense of self and achieving professional success.,0.00,FINDING ME,Viola Davis,by Viola Davis,,https://storage.googleapis.com/du-prd/books/images/9780063037328.jpg,331,500,https://www.amazon.com/dp/0063037327?tag=NYTBSREV-20,,,,,,"[{'isbn10': '0063037327', 'isbn13': '9780063037328'}, {'isbn10': '0063037335', 'isbn13': '9780063037335'}, {'isbn10': '006303736X', 'isbn13': '9780063037366'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/dp/0063037327?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9780063037328?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780063037328'}, {'name': 'Books-A-Million', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FFINDING%252BME%252FViola%252BDavis%252F9780063037328&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DFINDING%252BME%252BViola%252BDavis'}, {'name': 'Bookshop', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9780063037328&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DFINDING%2BME'}, {'name': 'IndieBound', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9780063037328%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DFINDING%2BME%2BViola%2BDavis%26aff%3DNYT'}]",nyt://book/ffe47bbb-a766-5337-9268-4480e3c9e4b9,2022-06-26
6,0,1,0,0,1538707977,9781538707975,Twelve,The cohost of “Pod Save America” and former White House director of communications gives his take on the right-wing media apparatus.,0.00,BATTLING THE BIG LIE,Dan Pfeiffer,by Dan Pfeiffer,,https://storage.googleapis.com/du-prd/books/images/9781538707975.jpg,331,500,https://www.amazon.com/dp/1538707977?tag=NYTBSREV-20,,,,,,"[{'isbn10': '1538707977', 'isbn13': '9781538707975'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/dp/1538707977?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9781538707975?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781538707975'}, {'name': 'Books-A-Million', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FBATTLING%252BTHE%252BBIG%252BLIE%252FDan%252BPfeiffer%252F9781538707975&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DBATTLING%252BTHE%252BBIG%252BLIE%252BDan%252BPfeiffer'}, {'name': 'Bookshop', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9781538707975&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DBATTLING%2BTHE%2BBIG%2BLIE'}, {'name': 'IndieBound', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9781538707975%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DBATTLING%2BTHE%2BBIG%2BLIE%2BDan%2BPfeiffer%26aff%3DNYT'}]",nyt://book/87c9ddaf-737f-5d65-aca5-1ca3dc9927ef,2022-06-26
7,7,7,0,0,0593138090,9780593138090,Crown,This follow-up to “The Diana Chronicles” details how the royal family reinvented itself after the death of Princess Diana.,0.00,THE PALACE PAPERS,Tina Brown,by Tina Brown,,https://storage.googleapis.com/du-prd/books/images/9780593138090.jpg,329,500,https://www.amazon.com/dp/0593138090?tag=NYTBSREV-20,,,,,,"[{'isbn10': '0593138090', 'isbn13': '9780593138090'}, {'isbn10': '0593138104', 'isbn13': '9780593138106'}, {'isbn10': '0593608658', 'isbn13': '9780593608654'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/dp/0593138090?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9780593138090?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780593138090'}, {'name': 'Books-A-Million', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FTHE%252BPALACE%252BPAPERS%252FTina%252BBrown%252F9780593138090&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DTHE%252BPALACE%252BPAPERS%252BTina%252BBrown'}, {'name': 'Bookshop', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9780593138090&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DTHE%2BPALACE%2BPAPERS'}, {'name': 'IndieBound', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9780593138090%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DTHE%2BPALACE%2BPAPERS%2BTina%2BBrown%26aff%3DNYT'}]",nyt://book/00df1009-e6a5-5bd9-b180-351a709b35d4,2022-06-26
8,0,1,0,0,1982190914,9781982190910,Atria,The Green Beret and former mixed martial arts fighter describes how his failures shaped who he is today.,0.00,SCARS AND STRIPES,Tim Kennedy and Nick Palmisciano,by Tim Kennedy and Nick Palmisciano,,https://storage.googleapis.com/du-prd/books/images/9781982190910.jpg,331,500,https://www.amazon.com/dp/1982190914?tag=NYTBSREV-20,,,,,,"[{'isbn10': '1982190914', 'isbn13': '9781982190910'}, {'isbn10': '1982190930', 'isbn13': '9781982190934'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/dp/1982190914?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9781982190910?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781982190910'}, {'name': 'Books-A-Million', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FSCARS%252BAND%252BSTRIPES%252FTim%252BKennedy%252Band%252BNick%252BPalmisciano%252F9781982190910&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DSCARS%252BAND%252BSTRIPES%252BTim%252BKennedy%252Band%252BNick%252BPalmisciano'}, {'name': 'Bookshop', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9781982190910&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DSCARS%2BAND%2BSTRIPES'}, {'name': 'IndieBound', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9781982190910%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DSCARS%2BAND%2BSTRIPES%2BTim%2BKennedy%2Band%2BNick%2BPalmisciano%26aff%3DNYT'}]",nyt://book/3f734fc9-db8e-5500-bdfd-174593e9c3a2,2022-06-26
9,5,3,0,0,1982187344,9781982187347,Threshold Editions,The former senior counselor in President Trump’s White House gives her account of her time in politics.,0.00,HERE'S THE DEAL,Kellyanne Conway,by Kellyanne Conway,,https://storage.googleapis.com/du-prd/books/images/9781982187347.jpg,331,500,https://www.amazon.com/dp/1982187344?tag=NYTBSREV-20,,,,,,"[{'isbn10': '1982187344', 'isbn13': '9781982187347'}, {'isbn10': '1982187360', 'isbn13': '9781982187361'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/dp/1982187344?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9781982187347?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781982187347'}, {'name': 'Books-A-Million', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FHERE%252527S%252BTHE%252BDEAL%252FKellyanne%252BConway%252F9781982187347&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DHERE%252527S%252BTHE%252BDEAL%252BKellyanne%252BConway'}, {'name': 'Bookshop', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9781982187347&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DHERE%2527S%2BTHE%2BDEAL'}, {'name': 'IndieBound', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9781982187347%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DHERE%2527S%2BTHE%2BDEAL%2BKellyanne%2BConway%26aff%3DNYT'}]",nyt://book/2da7e542-ef5d-582d-923f-68e58a593f52,2022-06-26
