rank,rank_last_week,weeks_on_list,asterisk,dagger,primary_isbn10,primary_isbn13,publisher,description,price,title,author,contributor,contributor_note,book_image,book_image_width,book_image_height,amazon_product_url,age_group,book_review_link,first_chapter_link,sunday_review_link,article_chapter_link,isbns,buy_links,book_uri,published_date
5,4,2,0,0,1250205794,9781250205797,St. Martin's,A wrongfully imprisoned man on death row becomes a beacon to his fellow inmates.,0.00,THE SUN DOES SHINE,Anthony Ray Hinton with Lara Love Hardin,by Anthony Ray Hinton with Lara Love Hardin,,https://storage.googleapis.com/du-prd/books/images/9781250205797.jpg,327,495,https://www.amazon.com/Sun-Does-Shine-Freedom-Selection/dp/1250205794?tag=NYTBSREV-20,,,,,,"[{'isbn10': '1250205794', 'isbn13': '9781250205797'}, {'isbn10': '1250124719', 'isbn13': '9781250124715'}, {'isbn10': '1250124727', 'isbn13': '9781250124722'}, {'isbn10': '1427293058', 'isbn13': '9781427293053'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/Sun-Does-Shine-Freedom-Selection/dp/1250205794?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9781250205797?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781250205797'}, {'name': 'Books-A-Million', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FTHE%252BSUN%252BDOES%252BSHINE%252FAnthony%252BRay%252BHinton%252Bwith%252BLara%252BLove%252BHardin%252F9781250205797&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DTHE%252BSUN%252BDOES%252BSHINE%252BAnthony%252BRay%252BHinton%252Bwith%252BLara%252BLove%252BHardin'}, {'name': 'Bookshop', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9781250205797&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DTHE%2BSUN%2BDOES%2BSHINE'}, {'name': 'IndieBound', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9781250205797%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DTHE%2BSUN%2BDOES%2BSHINE%2BAnthony%2BRay%2BHinton%2Bwith%2BLara%2BLove%2BHardin%26aff%3DNYT'}]",nyt://book/b009cd5c-ca0b-5fc6-8b2e-2dc0b37329de,2018-07-01
6,3,2,0,0,1546077065,9781546077060,Center Street,The former speaker of the House’s views on the achievements of and obstacles facing the current administration.,0.00,TRUMP'S AMERICA,Newt Gingrich,by Newt Gingrich,,https://storage.googleapis.com/du-prd/books/images/9781546077060.jpg,328,495,https://www.amazon.com/Trumps-America-Truth-Nations-Comeback/dp/1546077065?tag=NYTBSREV-20,,,,,,"[{'isbn10': '1546077065', 'isbn13': '9781546077060'}, {'isbn10': '1546077057', 'isbn13': '9781546077053'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/Trumps-America-Truth-Nations-Comeback/dp/1546077065?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9781546077060?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781546077060'}, {'name': 'Books-A-Million', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FTRUMP%252527S%252BAMERICA%252FNewt%252BGingrich%252F9781546077060&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DTRUMP%252527S%252BAMERICA%252BNewt%252BGingrich'}, {'name': 'Bookshop', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9781546077060&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DTRUMP%2527S%2BAMERICA'}, {'name': 'IndieBound', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9781546077060%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DTRUMP%2527S%2BAMERICA%2BNewt%2BGingrich%26aff%3DNYT'}]",nyt://book/8b010d31-f0c1-5e9e-8ebe-c5c8c9e5ef73,2018-07-01
7,6,5,0,0,1594204225,9781594204227,Penguin Press,A personal account of how psychedelics might help the mentally ill and people dealing with everyday challenges.,0.00,HOW TO CHANGE YOUR MIND,Michael Pollan,by Michael Pollan,,https://storage.googleapis.com/du-prd/books/images/9781594204227.jpg,326,495,https://www.amazon.com/Change-Your-Mind-Consciousness-Transcendence/dp/1594204225?tag=NYTBSREV-20,,https://www.nytimes.com/2018/06/04/books/review/michael-pollan-how-to-change-your-mind.html,,,,"[{'isbn10': '1594204225', 'isbn13': '9781594204227'}, {'isbn10': '0525558942', 'isbn13': '9780525558941'}, {'isbn10': '0525627162', 'isbn13': '9780525627166'}, {'isbn10': '0525627154', 'isbn13': '9780525627159'}, {'isbn10': '0525631941', 'isbn13': '9780525631941'}, {'isbn10': '0735224153', 'isbn13': '9780735224155'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/Change-Your-Mind-Consciousness-Transcendence/dp/1594204225?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9781594204227?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781594204227'}, {'name': 'Books-A-Million', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FHOW%252BTO%252BCHANGE%252BYOUR%252BMIND%252FMichael%252BPollan%252F9781594204227&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DHOW%252BTO%252BCHANGE%252BYOUR%252BMIND%252BMichael%252BPollan'}, {'name': 'Bookshop', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9781594204227&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DHOW%2BTO%2BCHANGE%2BYOUR%2BMIND'}, {'name': 'IndieBound', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9781594204227%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DHOW%2BTO%2BCHANGE%2BYOUR%2BMIND%2BMichael%2BPollan%26aff%3DNYT'}]",nyt://book/c96bcaee-47f3-5f3a-991c-d2b7d8052b25,2018-07-01
8,9,2,0,0,1335424695,9781335424693,Hanover Square,The 1859 courtroom battle in which Abraham Lincoln defended the murderer of his protégé.,0.00,LINCOLN'S LAST TRIAL,Dan Abrams and David Fisher,by Dan Abrams and David Fisher,,https://storage.googleapis.com/du-prd/books/images/9781335424693.jpg,328,495,https://www.amazon.com/Lincolns-Last-Trial-Propelled-Presidency/dp/1335424695?tag=NYTBSREV-20,,,,,,"[{'isbn10': '1335424695', 'isbn13': '9781335424693'}, {'isbn10': '1335005315', 'isbn13': '9781335005311'}, {'isbn10': '1488095329', 'isbn13': '9781488095320'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/Lincolns-Last-Trial-Propelled-Presidency/dp/1335424695?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9781335424693?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781335424693'}, {'name': 'Books-A-Million', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FLINCOLN%252527S%252BLAST%252BTRIAL%252FDan%252BAbrams%252Band%252BDavid%252BFisher%252F9781335424693&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DLINCOLN%252527S%252BLAST%252BTRIAL%252BDan%252BAbrams%252Band%252BDavid%252BFisher'}, {'name': 'Bookshop', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9781335424693&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DLINCOLN%2527S%2BLAST%2BTRIAL'}, {'name': 'IndieBound', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9781335424693%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DLINCOLN%2527S%2BLAST%2BTRIAL%2BDan%2BAbrams%2Band%2BDavid%2BFisher%26aff%3DNYT'}]",nyt://book/8edcd5dc-609e-5522-b8dd-9d0d05600944,2018-07-01
9,5,2,0,0,0525509356,9780525509356,Random House,A memoir by the former speechwriter and deputy national security advisor to President Obama.,0.00,THE WORLD AS IT IS,Ben Rhodes,by Ben Rhodes,,https://storage.googleapis.com/du-prd/books/images/9780525509356.jpg,328,495,https://www.amazon.com/World-Memoir-Obama-White-House/dp/0525509356?tag=NYTBSREV-20,,https://www.nytimes.com/2018/06/05/books/review/ben-rhodes-world-as-it-is.html,,,,"[{'isbn10': '0525509356', 'isbn13': '9780525509356'}, {'isbn10': '0525509364', 'isbn13': '9780525509363'}, {'isbn10': '1984827839', 'isbn13': '9781984827838'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/World-Memoir-Obama-White-House/dp/0525509356?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9780525509356?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780525509356'}, {'name': 'Books-A-Million', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FTHE%252BWORLD%252BAS%252BIT%252BIS%252FBen%252BRhodes%252F9780525509356&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DTHE%252BWORLD%252BAS%252BIT%252BIS%252BBen%252BRhodes'}, {'name': 'Bookshop', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9780525509356&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DTHE%2BWORLD%2BAS%2BIT%2BIS'}, {'name': 'IndieBound', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9780525509356%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DTHE%2BWORLD%2BAS%2BIT%2BIS%2BBen%2BRhodes%26aff%3DNYT'}]",nyt://book/14f1ecfc-977e-567f-9fab-1609ea7159f3,2018-07-01
10,13,4,0,0,1501178008,9781501178009,Simon & Schuster,A memoir by the Republican senator from Arizona.,0.00,THE RESTLESS WAVE,John McCain and Mark Salter,by John McCain and Mark Salter,,https://storage.googleapis.com/du-prd/books/images/9781501178009.jpg,328,495,https://www.amazon.com/Restless-Wave-Causes-Fights-Appreciations/dp/1501178008?tag=NYTBSREV-20,,,,,,"[{'isbn10': '1501178008', 'isbn13': '9781501178009'}, {'isbn10': '1501178016', 'isbn13': '9781501178016'}, {'isbn10': '1508244464', 'isbn13': '9781508244462'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/Restless-Wave-Causes-Fights-Appreciations/dp/1501178008?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9781501178009?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781501178009'}, {'name': 'Books-A-Million', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FTHE%252BRESTLESS%252BWAVE%252FJohn%252BMcCain%252Band%252BMark%252BSalter%252F9781501178009&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DTHE%252BRESTLESS%252BWAVE%252BJohn%252BMcCain%252Band%252BMark%252BSalter'}, {'name': 'Bookshop', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9781501178009&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DTHE%2BRESTLESS%2BWAVE'}, {'name': 'IndieBound', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9781501178009%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DTHE%2BRESTLESS%2BWAVE%2BJohn%2BMcCain%2Band%2BMark%2BSalter%26aff%3DNYT'}]",nyt://book/14697307-cd3f-504d-8341-d9517b7c0539,2018-07-01
11,11,17,0,0,0399590501,9780399590504,Random House,"The daughter of survivalists, who is kept out of school, educates herself enough to leave home for university.",0.00,EDUCATED,Tara Westover,by Tara Westover,,https://storage.googleapis.com/du-prd/books/images/9780399590504.jpg,328,495,https://www.amazon.com/Educated-Memoir-Tara-Westover/dp/0399590501?tag=NYTBSREV-20,,https://www.nytimes.com/2018/03/01/books/review/tara-westover-educated.html,,,,"[{'isbn10': '0399590501', 'isbn13': '9780399590504'}, {'isbn10': '039959051X', 'isbn13': '9780399590511'}, {'isbn10': '0525589988', 'isbn13': '9780525589983'}, {'isbn10': '0525528059', 'isbn13': '9780525528050'}, {'isbn10': '0399590528', 'isbn13': '9780399590528'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/Educated-Memoir-Tara-Westover/dp/0399590501?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9780399590504?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780399590504'}, {'name': 'Books-A-Million', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FEDUCATED%252FTara%252BWestover%252F9780399590504&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DEDUCATED%252BTara%252BWestover'}, {'name': 'Bookshop', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9780399590504&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DEDUCATED'}, {'name': 'IndieBound', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9780399590504%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DEDUCATED%2BTara%2BWestover%26aff%3DNYT'}]",nyt://book/08c80da5-f436-5afd-b925-42fe6f0c28cc,2018-07-01
12,12,26,0,0,0062316117,9780062316110,Harper,How Homo sapiens became Earth’s dominant species.,0.00,SAPIENS,Yuval Noah Harari,by Yuval Noah Harari,,https://storage.googleapis.com/du-prd/books/images/9780062316097.jpg,128,192,http://www.amazon.com/Sapiens-A-Brief-History-Humankind-ebook/dp/B00ICN066A?tag=NYTBSREV-20,,,,,,"[{'isbn10': '0062316095', 'isbn13': '9780062316097'}, {'isbn10': '0062316109', 'isbn13': '9780062316103'}, {'isbn10': '0062796232', 'isbn13': '9780062796233'}, {'isbn10': '1494576902', 'isbn13': '9781494576905'}, {'isbn10': '0062316117', 'isbn13': '9780062316110'}, {'isbn10': '1494506904', 'isbn13': '9781494506902'}, {'isbn10': '1494556901', 'isbn13': '9781494556907'}, {'isbn10': '1473523788', 'isbn13': '9781473523784'}, {'isbn10': '1538456583', 'isbn13': '9781538456583'}, {'isbn10': '1538456605', 'isbn13': '9781538456606'}, {'isbn10': '1538456591', 'isbn13': '9781538456590'}]","[{'name': 'Amazon', 'url': 'http://www.amazon.com/Sapiens-A-Brief-History-Humankind-ebook/dp/B00ICN066A?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9780062316110?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780062316110'}, {'name': 'Books-A-Million', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FSAPIENS%252FYuval%252BNoah%252BHarari%252F9780062316110&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DSAPIENS%252BYuval%252BNoah%252BHarari'}, {'name': 'Bookshop', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9780062316110&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DSAPIENS'}, {'name': 'IndieBound', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9780062316110%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DSAPIENS%2BYuval%2BNoah%2BHarari%26aff%3DNYT'}]",nyt://book/8396e181-cd69-5074-a009-ec8f051c54f2,2018-07-01
13,15,4,0,0,152473165X,9781524731656,Knopf,"The rise and fall of Theranos, the biotech startup that failed to deliver on its promise to make blood testing more efficient.",0.00,BAD BLOOD,John Carreyrou,by John Carreyrou,,https://storage.googleapis.com/du-prd/books/images/9781524731663.jpg,330,493,https://www.amazon.com/Bad-Blood-Secrets-Silicon-Startup-ebook/dp/B078VW3VM7?tag=NYTBSREV-20,,https://www.nytimes.com/2018/05/21/books/review/bad-blood-john-carreyrou.html,,,,"[{'isbn10': '152473165X', 'isbn13': '9781524731656'}, {'isbn10': '1524731668', 'isbn13': '9781524731663'}, {'isbn10': '1984833634', 'isbn13': '9781984833631'}, {'isbn10': '0525431993', 'isbn13': '9780525431992'}, {'isbn10': '0593105060', 'isbn13': '9780593105061'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/Bad-Blood-Secrets-Silicon-Startup-ebook/dp/B078VW3VM7?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9781524731656?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781524731656'}, {'name': 'Books-A-Million', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FBAD%252BBLOOD%252FJohn%252BCarreyrou%252F9781524731656&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DBAD%252BBLOOD%252BJohn%252BCarreyrou'}, {'name': 'Bookshop', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9781524731656&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DBAD%2BBLOOD'}, {'name': 'IndieBound', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9781524731656%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DBAD%2BBLOOD%2BJohn%2BCarreyrou%26aff%3DNYT'}]",nyt://book/49a607f7-c0b6-5df4-901d-b3533072684c,2018-07-01
14,7,9,0,0,1250107814,9781250107817,Flatiron,A look at our biases and the argument for why the world is in a better state than we might think.,0.00,FACTFULNESS,Hans Rosling with Ola Rosling and Anna Rosling Ronnlund,by Hans Rosling with Ola Rosling and Anna Rosling Ronnlund,,https://storage.googleapis.com/du-prd/books/images/9781250123817.jpg,322,495,https://www.amazon.com/Factfulness-Reasons-World-Things-Better-ebook/dp/B0756J1LLV?tag=NYTBSREV-20,,,,,,"[{'isbn10': '1250107814', 'isbn13': '9781250107817'}, {'isbn10': '125012381X', 'isbn13': '9781250123817'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/Factfulness-Reasons-World-Things-Better-ebook/dp/B0756J1LLV?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9781250107817?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781250107817'}, {'name': 'Books-A-Million', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FFACTFULNESS%252FHans%252BRosling%252Bwith%252BOla%252BRosling%252Band%252BAnna%252BRosling%252BRonnlund%252F9781250107817&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DFACTFULNESS%252BHans%252BRosling%252Bwith%252BOla%252BRosling%252Band%252BAnna%252BRosling%252BRonnlund'}, {'name': 'Bookshop', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9781250107817&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DFACTFULNESS'}, {'name': 'IndieBound', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9781250107817%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DFACTFULNESS%2BHans%2BRosling%2Bwith%2BOla%2BRosling%2Band%2BAnna%2BRosling%2BRonnlund%26aff%3DNYT'}]",nyt://book/08b019d0-6301-54a4-ac09-0512a705dbf8,2018-07-01
15,0,3,0,0,006274836X,9780062748362,Morrow,The Fox News anchor describes Ronald Reagan’s 1988 visit to the Soviet capital.,0.00,THREE DAYS IN MOSCOW,Bret Baier and Catherine Whitney,by Bret Baier and Catherine Whitney,,https://storage.googleapis.com/du-prd/books/images/9780062748362.jpg,330,494,https://www.amazon.com/Three-Days-Moscow-Ronald-Reagan/dp/006274836X?tag=NYTBSREV-20,,,,,,"[{'isbn10': '006274836X', 'isbn13': '9780062748362'}, {'isbn10': '0062748491', 'isbn13': '9780062748492'}, {'isbn10': '0062845691', 'isbn13': '9780062845696'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/Three-Days-Moscow-Ronald-Reagan/dp/006274836X?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9780062748362?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780062748362'}, {'name': 'Books-A-Million', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FTHREE%252BDAYS%252BIN%252BMOSCOW%252FBret%252BBaier%252Band%252BCatherine%252BWhitney%252F9780062748362&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DTHREE%252BDAYS%252BIN%252BMOSCOW%252BBret%252BBaier%252Band%252BCatherine%252BWhitney'}, {'name': 'Bookshop', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9780062748362&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DTHREE%2BDAYS%2BIN%2BMOSCOW'}, {'name': 'IndieBound', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9780062748362%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DTHREE%2BDAYS%2BIN%2BMOSCOW%2BBret%2BBaier%2Band%2BCatherine%2BWhitney%26aff%3DNYT'}]",nyt://book/d4e973e9-99a3-5a4f-830c-546b10f63fd1,2018-07-01
