rank,rank_last_week,weeks_on_list,asterisk,dagger,primary_isbn10,primary_isbn13,publisher,description,price,title,author,contributor,contributor_note,book_image,book_image_width,book_image_height,amazon_product_url,age_group,book_review_link,first_chapter_link,sunday_review_link,article_chapter_link,isbns,buy_links,book_uri,published_date
14,0,8,0,0,1571313567,9781571313560,Milkweed Editions,A botanist and member of the Citizen Potawatomi Nation espouses having an understanding and appreciation of plants and animals.,0.00,BRAIDING SWEETGRASS,Robin Wall Kimmerer,by Robin Wall Kimmerer,,https://storage.googleapis.com/du-prd/books/images/9781571313560.jpg,321,495,https://www.amazon.com/Braiding-Sweetgrass-Indigenous-Scientific-Knowledge/dp/1571313567?tag=NYTBSREV-20,,,,,,"[{'isbn10': '1571313567', 'isbn13': '9781571313560'}, {'isbn10': '1515975908', 'isbn13': '9781515975908'}, {'isbn10': '1571318712', 'isbn13': '9781571318718'}, {'isbn10': '1571311777', 'isbn13': '9781571311771'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/Braiding-Sweetgrass-Indigenous-Scientific-Knowledge/dp/1571313567?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9781571313560?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781571313560'}, {'name': 'Books-A-Million', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FBRAIDING%252BSWEETGRASS%252FRobin%252BWall%252BKimmerer%252F9781571313560&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DBRAIDING%252BSWEETGRASS%252BRobin%252BWall%252BKimmerer'}, {'name': 'Bookshop', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9781571313560&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DBRAIDING%2BSWEETGRASS'}, {'name': 'IndieBound', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9781571313560%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DBRAIDING%2BSWEETGRASS%2BRobin%2BWall%2BKimmerer%26aff%3DNYT'}]",nyt://book/194ea111-42ad-5795-9fb5-3e155ffa5e79,2021-04-11
15,13,5,0,0,0393356310,9780393356311,Norton," A look at an expanding low-cost labor pool, which largely consists of transient older adults, and what this might portend.",0.00,NOMADLAND,Jessica Bruder,by Jessica Bruder,,https://storage.googleapis.com/du-prd/books/images/9780393356311.jpg,333,500,https://www.amazon.com/dp/0393356310?tag=NYTBSREV-20,,,,https://www.nytimes.com/2017/11/17/books/review/nomadland-jessica-bruder.html,,"[{'isbn10': '0393356310', 'isbn13': '9780393356311'}, {'isbn10': '0393249328', 'isbn13': '9780393249323'}, {'isbn10': '039324931X', 'isbn13': '9780393249316'}, {'isbn10': '1432846434', 'isbn13': '9781432846435'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/dp/0393356310?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9780393356311?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780393356311'}, {'name': 'Books-A-Million', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FNOMADLAND%252FJessica%252BBruder%252F9780393356311&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DNOMADLAND%252BJessica%252BBruder'}, {'name': 'Bookshop', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9780393356311&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DNOMADLAND'}, {'name': 'IndieBound', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9780393356311%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DNOMADLAND%2BJessica%2BBruder%26aff%3DNYT'}]",nyt://book/8a90ea18-778d-56ab-af1c-45457f314cf1,2021-04-11
1,1,4,0,0,1982115858,9781982115852,Simon & Schuster,"How the Nobel Prize winner Jennifer Doudna and her colleagues invented CRISPR, a tool that can edit DNA.",0.00,THE CODE BREAKER,Walter Isaacson,by Walter Isaacson,,https://storage.googleapis.com/du-prd/books/images/9781982115852.jpg,329,500,https://www.amazon.com/dp/1982115858?tag=NYTBSREV-20,,,,,,"[{'isbn10': '1982115858', 'isbn13': '9781982115852'}, {'isbn10': '1982115874', 'isbn13': '9781982115876'}, {'isbn10': '1797117041', 'isbn13': '9781797117041'}, {'isbn10': '1982115866', 'isbn13': '9781982115869'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/dp/1982115858?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9781982115852?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781982115852'}, {'name': 'Books-A-Million', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FTHE%252BCODE%252BBREAKER%252FWalter%252BIsaacson%252F9781982115852&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DTHE%252BCODE%252BBREAKER%252BWalter%252BIsaacson'}, {'name': 'Bookshop', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9781982115852&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DTHE%2BCODE%2BBREAKER'}, {'name': 'IndieBound', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9781982115852%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DTHE%2BCODE%2BBREAKER%2BWalter%2BIsaacson%26aff%3DNYT'}]",nyt://book/c1e67281-ccaa-5cb6-9558-dc0f08a600fc,2021-04-18
2,2,24,0,0,0593139135,9780593139134,Crown,The Academy Award-winning actor shares snippets from the diaries he kept over the last 35 years.,0.00,GREENLIGHTS,Matthew McConaughey,by Matthew McConaughey,,https://storage.googleapis.com/du-prd/books/images/9780593139134.jpg,392,500,https://www.amazon.com/dp/0593139135?tag=NYTBSREV-20,,,,,,"[{'isbn10': '0593139135', 'isbn13': '9780593139134'}, {'isbn10': '0593416953', 'isbn13': '9780593416952'}, {'isbn10': '0593235479', 'isbn13': '9780593235478'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/dp/0593139135?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9780593139134?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780593139134'}, {'name': 'Books-A-Million', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FGREENLIGHTS%252FMatthew%252BMcConaughey%252F9780593139134&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DGREENLIGHTS%252BMatthew%252BMcConaughey'}, {'name': 'Bookshop', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9780593139134&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DGREENLIGHTS'}, {'name': 'IndieBound', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9780593139134%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DGREENLIGHTS%2BMatthew%2BMcConaughey%26aff%3DNYT'}]",nyt://book/a13e8e1e-0fdd-5551-925b-d89690f4eb37,2021-04-18
3,0,1,0,0,0525656766,9780525656760,Knopf,The actress and human rights activist recounts her childhood difficulties and biggest accomplishments.,0.00,THE BEAUTY OF LIVING TWICE,Sharon Stone,by Sharon Stone,,https://storage.googleapis.com/du-prd/books/images/9780525656760.jpg,350,500,https://www.amazon.com/dp/0525656766?tag=NYTBSREV-20,,,,,,"[{'isbn10': '0525656766', 'isbn13': '9780525656760'}, {'isbn10': '0525656774', 'isbn13': '9780525656777'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/dp/0525656766?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9780525656760?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780525656760'}, {'name': 'Books-A-Million', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FTHE%252BBEAUTY%252BOF%252BLIVING%252BTWICE%252FSharon%252BStone%252F9780525656760&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DTHE%252BBEAUTY%252BOF%252BLIVING%252BTWICE%252BSharon%252BStone'}, {'name': 'Bookshop', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9780525656760&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DTHE%2BBEAUTY%2BOF%2BLIVING%2BTWICE'}, {'name': 'IndieBound', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9780525656760%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DTHE%2BBEAUTY%2BOF%2BLIVING%2BTWICE%2BSharon%2BStone%26aff%3DNYT'}]",nyt://book/ddc62032-fc9c-5199-b28a-2fdffb424885,2021-04-18
4,3,32,0,0,0143127748,9780143127741,Penguin,"How trauma affects the body and mind, and innovative treatments for recovery.",0.00,THE BODY KEEPS THE SCORE,Bessel van der Kolk,by Bessel van der Kolk,,https://storage.googleapis.com/du-prd/books/images/9780670785933.jpg,128,193,http://www.amazon.com/The-Body-Keeps-Score-Healing/dp/0670785938?tag=NYTBSREV-20,,https://www.nytimes.com/2018/10/18/books/review/how-to-rewire-your-traumatized-brain.html,,,,"[{'isbn10': '0670785938', 'isbn13': '9780670785933'}, {'isbn10': '0143127748', 'isbn13': '9780143127741'}, {'isbn10': '1469092352', 'isbn13': '9781469092355'}]","[{'name': 'Amazon', 'url': 'http://www.amazon.com/The-Body-Keeps-Score-Healing/dp/0670785938?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9780143127741?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780143127741'}, {'name': 'Books-A-Million', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FTHE%252BBODY%252BKEEPS%252BTHE%252BSCORE%252FBessel%252Bvan%252Bder%252BKolk%252F9780143127741&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DTHE%252BBODY%252BKEEPS%252BTHE%252BSCORE%252BBessel%252Bvan%252Bder%252BKolk'}, {'name': 'Bookshop', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9780143127741&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DTHE%2BBODY%2BKEEPS%2BTHE%2BSCORE'}, {'name': 'IndieBound', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9780143127741%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DTHE%2BBODY%2BKEEPS%2BTHE%2BSCORE%2BBessel%2Bvan%2Bder%2BKolk%26aff%3DNYT'}]",nyt://book/e3e33e9d-0e67-5fec-b0d2-2ecddc38ce0e,2021-04-18
5,4,35,0,0,0593230256,9780593230251,Random House,The Pulitzer Prize-winning journalist examines aspects of caste systems across civilizations and reveals a rigid hierarchy in America today.,0.00,CASTE,Isabel Wilkerson,by Isabel Wilkerson,,https://storage.googleapis.com/du-prd/books/images/9780593230251.jpg,330,500,https://www.amazon.com/dp/0593230256?tag=NYTBSREV-20,,https://www.nytimes.com/2020/07/31/books/review-caste-isabel-wilkerson-origins-of-our-discontents.html,,,,"[{'isbn10': '0593230256', 'isbn13': '9780593230251'}, {'isbn10': '0593241460', 'isbn13': '9780593241462'}, {'isbn10': '1432885162', 'isbn13': '9781432885168'}, {'isbn10': '0593230272', 'isbn13': '9780593230275'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/dp/0593230256?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9780593230251?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780593230251'}, {'name': 'Books-A-Million', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FCASTE%252FIsabel%252BWilkerson%252F9780593230251&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DCASTE%252BIsabel%252BWilkerson'}, {'name': 'Bookshop', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9780593230251&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DCASTE'}, {'name': 'IndieBound', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9780593230251%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DCASTE%2BIsabel%2BWilkerson%26aff%3DNYT'}]",nyt://book/970c3c3d-b5b3-5cf4-bd49-fa2e441babb7,2021-04-18
6,6,56,0,0,1984801252,9781984801258,Dial,The activist and public speaker describes her journey of listening to her inner voice.,0.00,UNTAMED,Glennon Doyle,by Glennon Doyle,,https://storage.googleapis.com/du-prd/books/images/9781984801258.jpg,330,500,https://www.amazon.com/dp/1984801252?tag=NYTBSREV-20,,,,,,"[{'isbn10': '1984801252', 'isbn13': '9781984801258'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/dp/1984801252?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9781984801258?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781984801258'}, {'name': 'Books-A-Million', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FUNTAMED%252FGlennon%252BDoyle%252F9781984801258&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DUNTAMED%252BGlennon%252BDoyle'}, {'name': 'Bookshop', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9781984801258&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DUNTAMED'}, {'name': 'IndieBound', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9781984801258%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DUNTAMED%2BGlennon%2BDoyle%26aff%3DNYT'}]",nyt://book/fbeeab6c-34bb-5c38-8f27-9fc3ced2ff01,2021-04-18
7,7,9,0,0,1984878107,9781984878106,Viking,An examination of the cognitive skills of rethinking and unlearning that could be used to adapt to a rapidly changing world.,0.00,THINK AGAIN,Adam Grant,by Adam Grant,,https://storage.googleapis.com/du-prd/books/images/9781984878106.jpg,331,500,https://www.amazon.com/dp/1984878107?tag=NYTBSREV-20,,,,,,"[{'isbn10': '1984878107', 'isbn13': '9781984878106'}, {'isbn10': '1984878115', 'isbn13': '9781984878113'}, {'isbn10': '0593395786', 'isbn13': '9780593395783'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/dp/1984878107?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9781984878106?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781984878106'}, {'name': 'Books-A-Million', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FTHINK%252BAGAIN%252FAdam%252BGrant%252F9781984878106&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DTHINK%252BAGAIN%252BAdam%252BGrant'}, {'name': 'Bookshop', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9781984878106&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DTHINK%2BAGAIN'}, {'name': 'IndieBound', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9781984878106%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DTHINK%2BAGAIN%2BAdam%2BGrant%26aff%3DNYT'}]",nyt://book/63c6144a-3991-5653-ad88-4bca2e9afc1b,2021-04-18
8,5,103,0,0,1524763144,9781524763145,Crown,"The former first lady describes her journey from the South Side of Chicago to the White House, and how she balanced work, family and her husband’s political ascent.",0.00,BECOMING,Michelle Obama,by Michelle Obama,,https://storage.googleapis.com/du-prd/books/images/9781524763138.jpg,326,495,https://www.amazon.com/Becoming-Michelle-Obama/dp/1524763136?tag=NYTBSREV-20,,https://www.nytimes.com/2018/12/06/books/review/michelle-obama-becoming-memoir.html,,,,"[{'isbn10': '1524763136', 'isbn13': '9781524763138'}, {'isbn10': '0525633677', 'isbn13': '9780525633679'}, {'isbn10': '1524763144', 'isbn13': '9781524763145'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/Becoming-Michelle-Obama/dp/1524763136?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9781524763145?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781524763145'}, {'name': 'Books-A-Million', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FBECOMING%252FMichelle%252BObama%252F9781524763145&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DBECOMING%252BMichelle%252BObama'}, {'name': 'Bookshop', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9781524763145&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DBECOMING'}, {'name': 'IndieBound', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9781524763145%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DBECOMING%2BMichelle%2BObama%26aff%3DNYT'}]",nyt://book/8cf1d8dc-669e-5662-8c67-36cebeaf2aef,2021-04-18
9,11,7,0,0,0525509569,9780525509561,One World,The chair of the board of the racial justice organization Color of Change analyzes the impact of racism on the economy.,0.00,THE SUM OF US,Heather McGhee,by Heather McGhee,,https://storage.googleapis.com/du-prd/books/images/9780525509561.jpg,329,500,https://www.amazon.com/dp/0525509569?tag=NYTBSREV-20,,,,,,"[{'isbn10': '0525509569', 'isbn13': '9780525509561'}, {'isbn10': '0525509577', 'isbn13': '9780525509578'}, {'isbn10': '0525509585', 'isbn13': '9780525509585'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/dp/0525509569?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9780525509561?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780525509561'}, {'name': 'Books-A-Million', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FTHE%252BSUM%252BOF%252BUS%252FHeather%252BMcGhee%252F9780525509561&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DTHE%252BSUM%252BOF%252BUS%252BHeather%252BMcGhee'}, {'name': 'Bookshop', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9780525509561&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DTHE%2BSUM%2BOF%2BUS'}, {'name': 'IndieBound', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9780525509561%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DTHE%2BSUM%2BOF%2BUS%2BHeather%2BMcGhee%26aff%3DNYT'}]",nyt://book/8258955c-930f-508c-bc84-7b99e918e11d,2021-04-18
10,9,7,0,0,0385546130,9780385546133,Knopf,"A prescription for what business, governments and individuals can do to work toward zero emissions.",0.00,HOW TO AVOID A CLIMATE DISASTER,Bill Gates,by Bill Gates,,https://storage.googleapis.com/du-prd/books/images/9780385546133.jpg,342,500,https://www.amazon.com/dp/0385546130?tag=NYTBSREV-20,,,,,,"[{'isbn10': '0385546130', 'isbn13': '9780385546133'}, {'isbn10': '0385546149', 'isbn13': '9780385546140'}, {'isbn10': '059321577X', 'isbn13': '9780593215777'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/dp/0385546130?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9780385546133?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780385546133'}, {'name': 'Books-A-Million', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FHOW%252BTO%252BAVOID%252BA%252BCLIMATE%252BDISASTER%252FBill%252BGates%252F9780385546133&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DHOW%252BTO%252BAVOID%252BA%252BCLIMATE%252BDISASTER%252BBill%252BGates'}, {'name': 'Bookshop', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9780385546133&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DHOW%2BTO%2BAVOID%2BA%2BCLIMATE%2BDISASTER'}, {'name': 'IndieBound', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9780385546133%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DHOW%2BTO%2BAVOID%2BA%2BCLIMATE%2BDISASTER%2BBill%2BGates%26aff%3DNYT'}]",nyt://book/348a1034-f2ea-5f8a-9fbf-d84575389b0a,2021-04-18
