rank,rank_last_week,weeks_on_list,asterisk,dagger,primary_isbn10,primary_isbn13,publisher,description,price,title,author,contributor,contributor_note,book_image,book_image_width,book_image_height,amazon_product_url,age_group,book_review_link,first_chapter_link,sunday_review_link,article_chapter_link,isbns,buy_links,book_uri,published_date
20,0,0,0,0,0679604448,9780679604440,Random House,An account of a family’s year in Paris.,0.00,PARIS IN LOVE,Eloisa James,by Eloisa James,,https://storage.googleapis.com/du-prd/books/images/9780679604440.jpg,128,193,http://www.amazon.com/Paris-Love-Memoir-Eloisa-James/dp/1400069564?tag=NYTBSREV-20,,,,,,"[{'isbn10': '1400069564', 'isbn13': '9781400069569'}, {'isbn10': '0679604448', 'isbn13': '9780679604440'}, {'isbn10': '0812981901', 'isbn13': '9780812981902'}]","[{'name': 'Amazon', 'url': 'http://www.amazon.com/Paris-Love-Memoir-Eloisa-James/dp/1400069564?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9780679604440?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780679604440'}, {'name': 'Books-A-Million', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FPARIS%252BIN%252BLOVE%252FEloisa%252BJames%252F9780679604440&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DPARIS%252BIN%252BLOVE%252BEloisa%252BJames'}, {'name': 'Bookshop', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9780679604440&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DPARIS%2BIN%2BLOVE'}, {'name': 'IndieBound', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9780679604440%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DPARIS%2BIN%2BLOVE%2BEloisa%2BJames%26aff%3DNYT'}]",nyt://book/fca0ddd3-c1b9-58b1-91f2-d63e94c9eb8c,2016-05-08
1,1,4,0,0,0062454943,9780062454942,Harper,Mother and son discuss their relationship and difficult family history.,0.00,THE RAINBOW COMES AND GOES,Anderson Cooper and Gloria Vanderbilt,by Anderson Cooper and Gloria Vanderbilt,,https://storage.googleapis.com/du-prd/books/images/9780062454966.jpg,327,495,http://www.amazon.com/The-Rainbow-Comes-Goes-Mother-ebook/dp/B013PKIRTW?tag=NYTBSREV-20,,,,,,"[{'isbn10': '0062454943', 'isbn13': '9780062454942'}, {'isbn10': '006245496X', 'isbn13': '9780062454966'}, {'isbn10': '0062466739', 'isbn13': '9780062466730'}, {'isbn10': '0062454951', 'isbn13': '9780062454959'}]","[{'name': 'Amazon', 'url': 'http://www.amazon.com/The-Rainbow-Comes-Goes-Mother-ebook/dp/B013PKIRTW?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9780062454942?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780062454942'}, {'name': 'Books-A-Million', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FTHE%252BRAINBOW%252BCOMES%252BAND%252BGOES%252FAnderson%252BCooper%252Band%252BGloria%252BVanderbilt%252F9780062454942&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DTHE%252BRAINBOW%252BCOMES%252BAND%252BGOES%252BAnderson%252BCooper%252Band%252BGloria%252BVanderbilt'}, {'name': 'Bookshop', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9780062454942&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DTHE%2BRAINBOW%2BCOMES%2BAND%2BGOES'}, {'name': 'IndieBound', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9780062454942%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DTHE%2BRAINBOW%2BCOMES%2BAND%2BGOES%2BAnderson%2BCooper%2Band%2BGloria%2BVanderbilt%26aff%3DNYT'}]",nyt://book/a5ae0434-48fb-5354-a43f-470372c3e8f5,2016-05-15
2,2,4,0,0,1101904003,9781101904008,Harmony,"What scientific research reveals about the dangers of sleep deprivation, and tips for achieving better sleep habits. By the founder of The Huffington Post.",0.00,THE SLEEP REVOLUTION,Arianna Huffington,by Arianna Huffington,,https://storage.googleapis.com/du-prd/books/images/9781101904008.jpg,328,495,http://www.amazon.com/The-Sleep-Revolution-Transforming-Night/dp/1101904003?tag=NYTBSREV-20,,,,,,"[{'isbn10': '1101904003', 'isbn13': '9781101904008'}, {'isbn10': '1101904011', 'isbn13': '9781101904015'}]","[{'name': 'Amazon', 'url': 'http://www.amazon.com/The-Sleep-Revolution-Transforming-Night/dp/1101904003?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9781101904008?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781101904008'}, {'name': 'Books-A-Million', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FTHE%252BSLEEP%252BREVOLUTION%252FArianna%252BHuffington%252F9781101904008&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DTHE%252BSLEEP%252BREVOLUTION%252BArianna%252BHuffington'}, {'name': 'Bookshop', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9781101904008&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DTHE%2BSLEEP%2BREVOLUTION'}, {'name': 'IndieBound', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9781101904008%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DTHE%2BSLEEP%2BREVOLUTION%2BArianna%2BHuffington%26aff%3DNYT'}]",nyt://book/57623794-1333-505d-8500-2e4156c821ed,2016-05-15
3,3,16,0,0,081298840X,9780812988406,Random House,A memoir by a physician who received a diagnosis of Stage IV lung cancer at the age of 36.,0.00,WHEN BREATH BECOMES AIR,Paul Kalanithi,by Paul Kalanithi,,https://storage.googleapis.com/du-prd/books/images/9780812988413.jpg,330,488,http://www.amazon.com/When-Breath-Becomes-Paul-Kalanithi-ebook/dp/B00XSSYR50?tag=NYTBSREV-20,,,,,,"[{'isbn10': '081298840X', 'isbn13': '9780812988406'}, {'isbn10': '0812988418', 'isbn13': '9780812988413'}, {'isbn10': '1410487857', 'isbn13': '9781410487858'}]","[{'name': 'Amazon', 'url': 'http://www.amazon.com/When-Breath-Becomes-Paul-Kalanithi-ebook/dp/B00XSSYR50?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9780812988406?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780812988406'}, {'name': 'Books-A-Million', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FWHEN%252BBREATH%252BBECOMES%252BAIR%252FPaul%252BKalanithi%252F9780812988406&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DWHEN%252BBREATH%252BBECOMES%252BAIR%252BPaul%252BKalanithi'}, {'name': 'Bookshop', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9780812988406&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DWHEN%2BBREATH%2BBECOMES%2BAIR'}, {'name': 'IndieBound', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9780812988406%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DWHEN%2BBREATH%2BBECOMES%2BAIR%2BPaul%2BKalanithi%26aff%3DNYT'}]",nyt://book/9944bee9-d6fa-5956-bf21-c3b11e5d28ab,2016-05-15
4,0,1,0,0,1501135910,9781501135910,Scribner,A memoir by the founder of Nike.,0.00,SHOE DOG,Phil Knight,by Phil Knight,,https://storage.googleapis.com/du-prd/books/images/9781501135934.jpg,328,495,http://www.amazon.com/Shoe-Dog-Memoir-Creator-Nike-ebook/dp/B0176M1A44?tag=NYTBSREV-20,,,,,,"[{'isbn10': '1501135910', 'isbn13': '9781501135910'}, {'isbn10': '1501135937', 'isbn13': '9781501135934'}, {'isbn10': '1508211809', 'isbn13': '9781508211808'}, {'isbn10': '1534401180', 'isbn13': '9781534401181'}, {'isbn10': '1501135929', 'isbn13': '9781501135927'}, {'isbn10': '1471146731', 'isbn13': '9781471146732'}, {'isbn10': '1534401202', 'isbn13': '9781534401204'}, {'isbn10': '1534401199', 'isbn13': '9781534401198'}]","[{'name': 'Amazon', 'url': 'http://www.amazon.com/Shoe-Dog-Memoir-Creator-Nike-ebook/dp/B0176M1A44?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9781501135910?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781501135910'}, {'name': 'Books-A-Million', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FSHOE%252BDOG%252FPhil%252BKnight%252F9781501135910&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DSHOE%252BDOG%252BPhil%252BKnight'}, {'name': 'Bookshop', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9781501135910&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DSHOE%2BDOG'}, {'name': 'IndieBound', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9781501135910%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DSHOE%2BDOG%2BPhil%2BKnight%26aff%3DNYT'}]",nyt://book/6e516aea-2ff7-5c46-aed3-e3e270953f93,2016-05-15
5,5,18,0,0,0143034758,9780143034759,Penguin,"A biography of the first Treasury secretary, a major author of the Federalist Papers and an advocate of strong central government. Originally published in 2004 and the basis of the Broadway musical.",0.00,ALEXANDER HAMILTON,Ron Chernow,by Ron Chernow,,https://storage.googleapis.com/du-prd/books/images/9780143034759.jpg,181,280,http://www.amazon.com/Alexander-Hamilton-Ron-Chernow-ebook/dp/B000QJLQZI?tag=NYTBSREV-20,,https://www.nytimes.com/2004/04/22/books/books-of-the-times-inspired-windbag-who-molded-the-us-government.html,,https://www.nytimes.com/2004/04/25/books/creating-capitalism.html,,"[{'isbn10': '1594200092', 'isbn13': '9781594200090'}, {'isbn10': '0143034758', 'isbn13': '9780143034759'}, {'isbn10': '1524774405', 'isbn13': '9781524774400'}, {'isbn10': '0786553618', 'isbn13': '9780786553617'}, {'isbn10': '1524734500', 'isbn13': '9781524734503'}, {'isbn10': '078655360X', 'isbn13': '9780786553600'}]","[{'name': 'Amazon', 'url': 'http://www.amazon.com/Alexander-Hamilton-Ron-Chernow-ebook/dp/B000QJLQZI?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9780143034759?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780143034759'}, {'name': 'Books-A-Million', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FALEXANDER%252BHAMILTON%252FRon%252BChernow%252F9780143034759&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DALEXANDER%252BHAMILTON%252BRon%252BChernow'}, {'name': 'Bookshop', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9780143034759&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DALEXANDER%2BHAMILTON'}, {'name': 'IndieBound', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9780143034759%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DALEXANDER%2BHAMILTON%2BRon%2BChernow%26aff%3DNYT'}]",nyt://book/d5e946ad-763a-53de-96eb-ecae43520834,2016-05-15
6,9,101,0,0,0143125478,9780143125471,Penguin,The University of Washington’s eight-oar crew and their quest for gold at the 1936 Berlin Olympics.,0.00,THE BOYS IN THE BOAT,Daniel James Brown,by Daniel James Brown,,https://storage.googleapis.com/du-prd/books/images/9781101622742.jpg,323,495,http://www.amazon.com/The-Boys-Boat-Americans-Olympics-ebook/dp/B00AEBETU2?tag=NYTBSREV-20,,,,,,"[{'isbn10': '067002581X', 'isbn13': '9780670025817'}, {'isbn10': '0143125478', 'isbn13': '9780143125471'}, {'isbn10': '159413779X', 'isbn13': '9781594137792'}, {'isbn10': '1611761697', 'isbn13': '9781611761696'}, {'isbn10': '1410459543', 'isbn13': '9781410459541'}, {'isbn10': '0143130838', 'isbn13': '9780143130833'}, {'isbn10': '1101620137', 'isbn13': '9781101620137'}, {'isbn10': '0606393129', 'isbn13': '9780606393126'}]","[{'name': 'Amazon', 'url': 'http://www.amazon.com/The-Boys-Boat-Americans-Olympics-ebook/dp/B00AEBETU2?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9780143125471?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780143125471'}, {'name': 'Books-A-Million', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FTHE%252BBOYS%252BIN%252BTHE%252BBOAT%252FDaniel%252BJames%252BBrown%252F9780143125471&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DTHE%252BBOYS%252BIN%252BTHE%252BBOAT%252BDaniel%252BJames%252BBrown'}, {'name': 'Bookshop', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9780143125471&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DTHE%2BBOYS%2BIN%2BTHE%2BBOAT'}, {'name': 'IndieBound', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9780143125471%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DTHE%2BBOYS%2BIN%2BTHE%2BBOAT%2BDaniel%2BJames%2BBrown%26aff%3DNYT'}]",nyt://book/94ffb4d1-cf56-5b40-859f-10ec5d7e3266,2016-05-15
7,6,34,0,0,0307408876,9780307408877,Crown,"The last voyage of the Lusitania, the passenger liner sunk by a German torpedo in 1915; by the author of “The Devil in the White City.”",0.00,DEAD WAKE,Erik Larson,by Erik Larson,,https://storage.googleapis.com/du-prd/books/images/9780307408860.jpg,184,281,http://www.amazon.com/Dead-Wake-Last-Crossing-Lusitania/dp/0307408868?tag=NYTBSREV-20,,,,https://www.nytimes.com/2015/03/08/books/review/erik-larsons-dead-wake-about-the-lusitania.html,,"[{'isbn10': '0307408868', 'isbn13': '9780307408860'}, {'isbn10': '0553446754', 'isbn13': '9780553446753'}, {'isbn10': '0553551620', 'isbn13': '9780553551624'}, {'isbn10': '0804194610', 'isbn13': '9780804194617'}, {'isbn10': '0307408876', 'isbn13': '9780307408877'}]","[{'name': 'Amazon', 'url': 'http://www.amazon.com/Dead-Wake-Last-Crossing-Lusitania/dp/0307408868?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9780307408877?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780307408877'}, {'name': 'Books-A-Million', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FDEAD%252BWAKE%252FErik%252BLarson%252F9780307408877&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DDEAD%252BWAKE%252BErik%252BLarson'}, {'name': 'Bookshop', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9780307408877&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DDEAD%2BWAKE'}, {'name': 'IndieBound', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9780307408877%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DDEAD%2BWAKE%2BErik%2BLarson%26aff%3DNYT'}]",nyt://book/10a2fe4e-fe23-5a17-a5a8-c54dd6f3db3b,2016-05-15
8,7,4,0,0,150113258X,9781501132582,Simon & Schuster,"In the current era, entrepreneurs will use technology to revolutionize various sectors of the economy.",0.00,THE THIRD WAVE,Steve Case,by Steve Case,,https://storage.googleapis.com/du-prd/books/images/9781501132605.jpg,323,495,http://www.amazon.com/The-Third-Wave-Entrepreneurs-Vision-ebook/dp/B010MH1ENW?tag=NYTBSREV-20,,,,,,"[{'isbn10': '150113258X', 'isbn13': '9781501132582'}, {'isbn10': '1501132601', 'isbn13': '9781501132605'}, {'isbn10': '1501140752', 'isbn13': '9781501140754'}, {'isbn10': '1501132598', 'isbn13': '9781501132599'}]","[{'name': 'Amazon', 'url': 'http://www.amazon.com/The-Third-Wave-Entrepreneurs-Vision-ebook/dp/B010MH1ENW?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9781501132582?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781501132582'}, {'name': 'Books-A-Million', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FTHE%252BTHIRD%252BWAVE%252FSteve%252BCase%252F9781501132582&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DTHE%252BTHIRD%252BWAVE%252BSteve%252BCase'}, {'name': 'Bookshop', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9781501132582&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DTHE%2BTHIRD%2BWAVE'}, {'name': 'IndieBound', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9781501132582%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DTHE%2BTHIRD%2BWAVE%2BSteve%2BCase%26aff%3DNYT'}]",nyt://book/9d3fac0a-e330-5cab-83ae-f824ad732e28,2016-05-15
9,0,4,0,0,,9780062301260,Ecco/HarperCollins,A technology writer follows Musk’s life from his difficult South African childhood to his involvement in Internet start-ups like the rocket company SpaceX and the electric-car company Tesla.,0.00,ELON MUSK,Ashlee Vance,by Ashlee Vance,,https://storage.googleapis.com/du-prd/books/images/9780062301260.jpg,328,495,http://www.amazon.com/Elon-Musk-SpaceX-Fantastic-Future-ebook/dp/B00KVI76ZS?tag=NYTBSREV-20,,,,https://www.nytimes.com/2015/05/17/books/review/elon-musk-by-ashlee-vance.html,,"[{'isbn10': '0062301233', 'isbn13': '9780062301239'}, {'isbn10': '1481533657', 'isbn13': '9781481533652'}, {'isbn10': '006230125X', 'isbn13': '9780062301253'}, {'isbn10': '0062373765', 'isbn13': '9780062373762'}]","[{'name': 'Amazon', 'url': 'http://www.amazon.com/Elon-Musk-SpaceX-Fantastic-Future-ebook/dp/B00KVI76ZS?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9780062301260?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780062301260'}, {'name': 'Books-A-Million', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FELON%252BMUSK%252FAshlee%252BVance%252F9780062301260&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DELON%252BMUSK%252BAshlee%252BVance'}, {'name': 'Bookshop', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9780062301260&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DELON%2BMUSK'}, {'name': 'IndieBound', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9780062301260%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DELON%2BMUSK%2BAshlee%2BVance%26aff%3DNYT'}]",nyt://book/976968b0-262b-5b96-bdf0-e9a3cad58003,2016-05-15
10,0,1,0,0,1101903767,9781101903766,Tim Duggan,"Essays, both serious and humorous, about aging and death, based in part on Kinsley’s experience with Parkinson’s disease and aimed at his fellow baby boomers.",0.00,OLD AGE,Michael Kinsley,by Michael Kinsley,,https://storage.googleapis.com/du-prd/books/images/9781101903773.jpg,330,482,http://www.amazon.com/Old-Age-A-Beginners-Guide-ebook/dp/B016TG5RGU?tag=NYTBSREV-20,,https://www.nytimes.com/2016/04/24/books/review/michael-kinsley-old-age-a-beginners-guide.html,,,,"[{'isbn10': '1101903767', 'isbn13': '9781101903766'}, {'isbn10': '1101903775', 'isbn13': '9781101903773'}]","[{'name': 'Amazon', 'url': 'http://www.amazon.com/Old-Age-A-Beginners-Guide-ebook/dp/B016TG5RGU?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9781101903766?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781101903766'}, {'name': 'Books-A-Million', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FOLD%252BAGE%252FMichael%252BKinsley%252F9781101903766&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DOLD%252BAGE%252BMichael%252BKinsley'}, {'name': 'Bookshop', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9781101903766&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DOLD%2BAGE'}, {'name': 'IndieBound', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9781101903766%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DOLD%2BAGE%2BMichael%2BKinsley%26aff%3DNYT'}]",nyt://book/8683350d-1b31-5843-bcc2-22a92648f762,2016-05-15
