rank,rank_last_week,weeks_on_list,asterisk,dagger,primary_isbn10,primary_isbn13,publisher,description,price,title,author,contributor,contributor_note,book_image,book_image_width,book_image_height,amazon_product_url,age_group,book_review_link,first_chapter_link,sunday_review_link,article_chapter_link,isbns,buy_links,book_uri,published_date
11,0,33,0,0,0062238868,9780062238863,Morrow/HarperCollins,"A member of the Navy SEALs discusses his childhood, his marriage and his battlefield experiences during the Iraq war. Kyle was recently shot to death in Texas.",0.00,AMERICAN SNIPER,Chris Kyle with Scott McEwen and Jim DeFelice,by Chris Kyle with Scott McEwen and Jim DeFelice,,https://storage.googleapis.com/du-prd/books/images/9780062082374.jpg,328,495,http://www.amazon.com/American-Sniper-Autobiography-Military-History/dp/0062238868?tag=NYTBSREV-20,,,,,,"[{'isbn10': '0062082353', 'isbn13': '9780062082350'}, {'isbn10': '006208237X', 'isbn13': '9780062082374'}, {'isbn10': '0062209493', 'isbn13': '9780062209498'}, {'isbn10': '0062107062', 'isbn13': '9780062107060'}, {'isbn10': '0062238868', 'isbn13': '9780062238863'}, {'isbn10': '0062290797', 'isbn13': '9780062290793'}, {'isbn10': '0062376578', 'isbn13': '9780062376572'}, {'isbn10': '0062376330', 'isbn13': '9780062376336'}, {'isbn10': '0062297872', 'isbn13': '9780062297877'}, {'isbn10': '0062082361', 'isbn13': '9780062082367'}]","[{'name': 'Amazon', 'url': 'http://www.amazon.com/American-Sniper-Autobiography-Military-History/dp/0062238868?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9780062238863?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780062238863'}, {'name': 'Books-A-Million', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FAMERICAN%252BSNIPER%252FChris%252BKyle%252Bwith%252BScott%252BMcEwen%252Band%252BJim%252BDeFelice%252F9780062238863&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DAMERICAN%252BSNIPER%252BChris%252BKyle%252Bwith%252BScott%252BMcEwen%252Band%252BJim%252BDeFelice'}, {'name': 'Bookshop', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9780062238863&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DAMERICAN%2BSNIPER'}, {'name': 'IndieBound', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9780062238863%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DAMERICAN%2BSNIPER%2BChris%2BKyle%2Bwith%2BScott%2BMcEwen%2Band%2BJim%2BDeFelice%26aff%3DNYT'}]",nyt://book/56de3bc9-6342-5841-94b6-161db38a99d2,2013-06-09
12,14,2,0,0,038534662X,9780385346627,Crown Archetype,"A “highlight reel” of previous writings, updated, from the host of “The O’Reilly Factor.”",0.00,KEEP IT PITHY,Bill O'Reilly,by Bill O'Reilly,,https://storage.googleapis.com/du-prd/books/images/9780385346627.jpg,128,193,http://www.amazon.com/Keep-It-Pithy-Useful-Observations-ebook/dp/B00AP2VUV6?tag=NYTBSREV-20,,,,,,"[{'isbn10': '038534662X', 'isbn13': '9780385346627'}, {'isbn10': '0385346638', 'isbn13': '9780385346634'}, {'isbn10': '0804128979', 'isbn13': '9780804128971'}, {'isbn10': '0804121079', 'isbn13': '9780804121071'}]","[{'name': 'Amazon', 'url': 'http://www.amazon.com/Keep-It-Pithy-Useful-Observations-ebook/dp/B00AP2VUV6?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9780385346627?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780385346627'}, {'name': 'Books-A-Million', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FKEEP%252BIT%252BPITHY%252FBill%252BO%252527Reilly%252F9780385346627&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DKEEP%252BIT%252BPITHY%252BBill%252BO%252527Reilly'}, {'name': 'Bookshop', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9780385346627&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DKEEP%2BIT%2BPITHY'}, {'name': 'IndieBound', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9780385346627%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DKEEP%2BIT%2BPITHY%2BBill%2BO%2527Reilly%26aff%3DNYT'}]",nyt://book/d0ee1b20-6d84-571d-9781-48273fb3e199,2013-06-09
13,15,8,0,0,0062002945,9780062002945,HarperCollins,"A coming-of-age memoir organized around the musings, purveyed on Twitter, of the author’s father.",0.00,_____ MY DAD SAYS,Justin Halpern,by Justin Halpern,,https://storage.googleapis.com/du-prd/books/images/9780062002945.jpg,304,400,http://www.amazon.com/Sh-t-My-Dad-Says-ebook/dp/B003H4I58K?tag=NYTBSREV-20,,,,,,"[{'isbn10': '0061992704', 'isbn13': '9780061992704'}, {'isbn10': '0062002945', 'isbn13': '9780062002945'}]","[{'name': 'Amazon', 'url': 'http://www.amazon.com/Sh-t-My-Dad-Says-ebook/dp/B003H4I58K?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9780062002945?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780062002945'}, {'name': 'Books-A-Million', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252F_____%252BMY%252BDAD%252BSAYS%252FJustin%252BHalpern%252F9780062002945&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253D_____%252BMY%252BDAD%252BSAYS%252BJustin%252BHalpern'}, {'name': 'Bookshop', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9780062002945&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3D_____%2BMY%2BDAD%2BSAYS'}, {'name': 'IndieBound', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9780062002945%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3D_____%2BMY%2BDAD%2BSAYS%2BJustin%2BHalpern%26aff%3DNYT'}]",nyt://book/af0ad8f4-d3bd-5e9b-b3ac-41d9d7de6e2c,2013-06-09
14,8,2,0,0,0061242993,9780061242991,Harper,"A memoir by the bad boy of 1970s tennis, who was for a time the world’s top-ranked, and probably most obnoxious, player.",0.00,THE OUTSIDER,Jimmy Connors,by Jimmy Connors,,https://storage.googleapis.com/du-prd/books/images/9780061242991.jpg,330,474,http://www.amazon.com/The-Outsider-Memoir-Jimmy-Connors-ebook/dp/B009R4O718?tag=NYTBSREV-20,,,,,,"[{'isbn10': '0061242993', 'isbn13': '9780061242991'}, {'isbn10': '0062119621', 'isbn13': '9780062119629'}]","[{'name': 'Amazon', 'url': 'http://www.amazon.com/The-Outsider-Memoir-Jimmy-Connors-ebook/dp/B009R4O718?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9780061242991?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780061242991'}, {'name': 'Books-A-Million', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FTHE%252BOUTSIDER%252FJimmy%252BConnors%252F9780061242991&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DTHE%252BOUTSIDER%252BJimmy%252BConnors'}, {'name': 'Bookshop', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9780061242991&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DTHE%2BOUTSIDER'}, {'name': 'IndieBound', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9780061242991%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DTHE%2BOUTSIDER%2BJimmy%2BConnors%26aff%3DNYT'}]",nyt://book/4531ea9c-7b4d-54df-9df6-5f4f04228b32,2013-06-09
15,13,3,0,0,038534905X,9780385349055,Crown Archetype,The comedian’s life with five kids in a two-bedroom New York City apartment.,0.00,DAD IS FAT,Jim Gaffigan,by Jim Gaffigan,,https://storage.googleapis.com/du-prd/books/images/9780385349079.jpg,323,495,http://www.amazon.com/Dad-Is-Fat-Jim-Gaffigan/dp/0385349076?tag=NYTBSREV-20,,,,,,"[{'isbn10': '038534905X', 'isbn13': '9780385349055'}, {'isbn10': '0385349076', 'isbn13': '9780385349079'}]","[{'name': 'Amazon', 'url': 'http://www.amazon.com/Dad-Is-Fat-Jim-Gaffigan/dp/0385349076?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9780385349055?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780385349055'}, {'name': 'Books-A-Million', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FDAD%252BIS%252BFAT%252FJim%252BGaffigan%252F9780385349055&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DDAD%252BIS%252BFAT%252BJim%252BGaffigan'}, {'name': 'Bookshop', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9780385349055&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DDAD%2BIS%2BFAT'}, {'name': 'IndieBound', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9780385349055%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DDAD%2BIS%2BFAT%2BJim%2BGaffigan%26aff%3DNYT'}]",nyt://book/2b3b57b8-5450-5528-95e1-2da2d4477977,2013-06-09
16,0,0,0,0,0374102414,9780374102418,"Farrar, Straus & Giroux","The collapse of American institutions, politics and culture and their replacement by organized money.",0.00,THE UNWINDING,George Packer,by George Packer,,https://storage.googleapis.com/du-prd/books/images/9781466836952.jpg,325,495,http://www.amazon.com/The-Unwinding-Inner-History-America-ebook/dp/B00ANI9GIQ?tag=NYTBSREV-20,,https://www.nytimes.com/2013/05/29/books/the-unwinding-by-george-packer.html,,https://www.nytimes.com/2013/06/09/books/review/the-unwinding-by-george-packer.html,,"[{'isbn10': '0374102414', 'isbn13': '9780374102418'}, {'isbn10': '1466836954', 'isbn13': '9781466836952'}, {'isbn10': '0374534608', 'isbn13': '9780374534608'}]","[{'name': 'Amazon', 'url': 'http://www.amazon.com/The-Unwinding-Inner-History-America-ebook/dp/B00ANI9GIQ?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9780374102418?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780374102418'}, {'name': 'Books-A-Million', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FTHE%252BUNWINDING%252FGeorge%252BPacker%252F9780374102418&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DTHE%252BUNWINDING%252BGeorge%252BPacker'}, {'name': 'Bookshop', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9780374102418&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DTHE%2BUNWINDING'}, {'name': 'IndieBound', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9780374102418%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DTHE%2BUNWINDING%2BGeorge%2BPacker%26aff%3DNYT'}]",nyt://book/ed748bc1-e8bc-5e38-99d2-663825927da4,2013-06-09
17,0,0,0,0,None,9781429969352,"Farrar, Straus & Giroux",When we can and cannot trust our intuitions in making business and personal decisions.,0.00,"THINKING, FAST AND SLOW",Daniel Kahneman,by Daniel Kahneman,,https://storage.googleapis.com/du-prd/books/images/9781429969352.jpg,330,490,http://www.amazon.com/Thinking-Fast-Slow-Daniel-Kahneman-ebook/dp/B00555X8OA?tag=NYTBSREV-20,,https://www.nytimes.com/2011/11/27/books/review/thinking-fast-and-slow-by-daniel-kahneman-book-review.html,,https://www.nytimes.com/2011/11/27/books/review/thinking-fast-and-slow-by-daniel-kahneman-book-review.html,,"[{'isbn10': '0374275637', 'isbn13': '9780374275631'}, {'isbn10': '0739357980', 'isbn13': '9780739357989'}, {'isbn10': '0374533555', 'isbn13': '9780374533557'}, {'isbn10': '0606275649', 'isbn13': '9780606275644'}]","[{'name': 'Amazon', 'url': 'http://www.amazon.com/Thinking-Fast-Slow-Daniel-Kahneman-ebook/dp/B00555X8OA?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9781429969352?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781429969352'}, {'name': 'Books-A-Million', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FTHINKING%25252C%252BFAST%252BAND%252BSLOW%252FDaniel%252BKahneman%252F9781429969352&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DTHINKING%25252C%252BFAST%252BAND%252BSLOW%252BDaniel%252BKahneman'}, {'name': 'Bookshop', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9781429969352&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DTHINKING%252C%2BFAST%2BAND%2BSLOW'}, {'name': 'IndieBound', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9781429969352%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DTHINKING%252C%2BFAST%2BAND%2BSLOW%2BDaniel%2BKahneman%26aff%3DNYT'}]",nyt://book/3e25990e-2e4a-5333-a580-6da94a2fdfab,2013-06-09
18,0,0,0,0,0345521102,9780345521101,Ballantine,"The story of Snowman the horse, the extraordinary jumper and national celebrity.",0.00,THE EIGHTY-DOLLAR CHAMPION,Elizabeth Letts,by Elizabeth Letts,,https://storage.googleapis.com/du-prd/books/images/9780345521095.jpg,128,195,http://www.amazon.com/The-Eighty-Dollar-Champion-Snowman-Inspired-ebook/dp/B004J4WKY2?tag=NYTBSREV-20,,,,,,"[{'isbn10': '0345521080', 'isbn13': '9780345521088'}, {'isbn10': '0345521102', 'isbn13': '9780345521101'}, {'isbn10': '0345521099', 'isbn13': '9780345521095'}]","[{'name': 'Amazon', 'url': 'http://www.amazon.com/The-Eighty-Dollar-Champion-Snowman-Inspired-ebook/dp/B004J4WKY2?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9780345521101?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780345521101'}, {'name': 'Books-A-Million', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FTHE%252BEIGHTY-DOLLAR%252BCHAMPION%252FElizabeth%252BLetts%252F9780345521101&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DTHE%252BEIGHTY-DOLLAR%252BCHAMPION%252BElizabeth%252BLetts'}, {'name': 'Bookshop', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9780345521101&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DTHE%2BEIGHTY-DOLLAR%2BCHAMPION'}, {'name': 'IndieBound', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9780345521101%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DTHE%2BEIGHTY-DOLLAR%2BCHAMPION%2BElizabeth%2BLetts%26aff%3DNYT'}]",nyt://book/f8191a52-c2fa-5c9c-8f34-fba31528c448,2013-06-09
19,0,0,0,0,,9780062217226,Harper,"Knox, who was convicted of the murder of her roommate in 2009 when she was an American student in Italy — a conviction that has since been overturned — tells her story.",0.00,WAITING TO BE HEARD,Amanda Knox,by Amanda Knox,,https://storage.googleapis.com/du-prd/books/images/9780062217226.jpg,128,193,http://www.amazon.com/Waiting-Be-Heard-A-Memoir/dp/0062217208?tag=NYTBSREV-20,,,,https://www.nytimes.com/2013/05/26/books/review/trial-and-error.html,,"[{'isbn10': '0062217208', 'isbn13': '9780062217202'}, {'isbn10': '0062223267', 'isbn13': '9780062223265'}]","[{'name': 'Amazon', 'url': 'http://www.amazon.com/Waiting-Be-Heard-A-Memoir/dp/0062217208?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9780062217226?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780062217226'}, {'name': 'Books-A-Million', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FWAITING%252BTO%252BBE%252BHEARD%252FAmanda%252BKnox%252F9780062217226&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DWAITING%252BTO%252BBE%252BHEARD%252BAmanda%252BKnox'}, {'name': 'Bookshop', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9780062217226&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DWAITING%2BTO%2BBE%2BHEARD'}, {'name': 'IndieBound', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9780062217226%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DWAITING%2BTO%2BBE%2BHEARD%2BAmanda%2BKnox%26aff%3DNYT'}]",nyt://book/45b25d4e-70aa-5962-a771-6890a5c68239,2013-06-09
20,0,0,0,0,1400064163,9781400064168,Random House,"An Olympic runner’s story of survival as a prisoner of the Japanese during World War II. Read by Edward Herrmann. 13 hours, 56 minutes unabridged.",0.00,UNBROKEN,Laura Hillenbrand,by Laura Hillenbrand,,https://storage.googleapis.com/du-prd/books/images/9781400064168.jpg,264,400,http://www.amazon.com/Unbroken-World-Survival-Resilience-Redemption/dp/1400064163?tag=NYTBSREV-20,,https://www.nytimes.com/2010/11/15/books/15book.html,,https://www.nytimes.com/2010/11/21/books/review/Margolick-t.html,,"[{'isbn10': '1400064163', 'isbn13': '9781400064168'}, {'isbn10': '0679603751', 'isbn13': '9780679603757'}, {'isbn10': '0375435018', 'isbn13': '9780375435010'}, {'isbn10': '0739319698', 'isbn13': '9780739319697'}, {'isbn10': '0007378033', 'isbn13': '9780007378036'}, {'isbn10': '0812974492', 'isbn13': '9780812974492'}, {'isbn10': '0606355987', 'isbn13': '9780606355988'}, {'isbn10': '081298711X', 'isbn13': '9780812987119'}, {'isbn10': '0553397117', 'isbn13': '9780553397116'}, {'isbn10': '1101912626', 'isbn13': '9781101912621'}, {'isbn10': '1984818449', 'isbn13': '9781984818447'}, {'isbn10': '1984837621', 'isbn13': '9781984837622'}]","[{'name': 'Amazon', 'url': 'http://www.amazon.com/Unbroken-World-Survival-Resilience-Redemption/dp/1400064163?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9781400064168?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781400064168'}, {'name': 'Books-A-Million', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FUNBROKEN%252FLaura%252BHillenbrand%252F9781400064168&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DUNBROKEN%252BLaura%252BHillenbrand'}, {'name': 'Bookshop', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9781400064168&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DUNBROKEN'}, {'name': 'IndieBound', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9781400064168%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DUNBROKEN%2BLaura%2BHillenbrand%26aff%3DNYT'}]",nyt://book/cb5078c9-c6dd-522d-825d-fb1da01fe87b,2013-06-09
